TOTAL LOAD & VER GENERATION IN THE BPA CONTROL AREA (Balancing Authority Area),,,,,,,,,,,,
Date/Time,Date/Time (UTC),TOTAL WIND BASE SCHEDULE (FORECAST) IN BPA CONTROL AREA (MW; SCADA 187517,TOTAL WIND BASEPOINT (FORECAST) IN BPA CONTROL AREA (MW; SCADA 103349,TOTAL WIND GENERATION  IN BPA CONTROL AREA (MW; SCADA 79687),TOTAL BPA CONTROL AREA LOAD (MW; SCADA 45583),TOTAL HYDRO GENERATION (MW; SCADA 79682),TOTAL FOSSIL/BIOMASS GENERATION (MW; SCADA 164377),TOTAL NUCLEAR GENERATION (MW; 70681),NET INTERCHANGE (MW; SCADA 45581),TOTAL SOLAR BASE SCHEDULE (FORECAST) IN BPA CONTROL AREA (MW; SCADA 187513),TOTAL SOLAR Basepoint (FORECAST) IN BPA CONTROL AREA (MW; SCADA 177165),TOTAL SOLAR GENERATION  IN BPA CONTROL AREA (MW; SCADA 142383)
08/29/24 04:10,08/29/24 11:10,14,12,8,5140,4210,1043,1146,1270,,0,0
08/29/24 04:15,08/29/24 11:15,13,11,8,5156,4270,1041,1146,1312,,0,0
08/29/24 04:20,08/29/24 11:20,13,9,10,5094,4281,1042,1147,1384,,0,0
08/29/24 04:25,08/29/24 11:25,13,8,12,5107,4224,1041,1143,1313,,0,0
08/29/24 04:30,08/29/24 11:30,13,10,14,5114,4284,1044,1142,1367,,0,0
08/29/24 04:35,08/29/24 11:35,13,11,14,5212,4326,1045,1146,1321,,0,0
08/29/24 04:40,08/29/24 11:40,13,13,14,5206,4318,1045,1144,1318,,0,0
08/29/24 04:45,08/29/24 11:45,13,15,16,5153,4304,1047,1143,1352,,0,0
08/29/24 04:50,08/29/24 11:50,14,14,16,5261,4299,1044,1146,1249,,0,0
08/29/24 04:55,08/29/24 11:55,17,14,18,5271,4377,1041,1146,1313,,0,0
08/29/24 05:00,08/29/24 12:00,22,16,18,5307,4585,1043,1142,1487,,0,0
08/29/24 05:05,08/29/24 12:05,26,18,18,5326,4824,1045,1146,1702,,0,0
08/29/24 05:10,08/29/24 12:10,31,20,19,5320,4830,1047,1146,1722,,0,0
08/29/24 05:15,08/29/24 12:15,31,18,19,5420,4772,1047,1145,1562,,0,0
08/29/24 05:20,08/29/24 12:20,31,19,20,5458,4827,1045,1146,1582,,0,0
08/29/24 05:25,08/29/24 12:25,31,20,20,5488,4834,1052,1141,1556,,0,0
08/29/24 05:30,08/29/24 12:30,31,19,23,5502,4815,1053,1144,1530,,0,0
08/29/24 05:35,08/29/24 12:35,31,20,25,5562,4882,1051,1145,1545,,0,0
08/29/24 05:40,08/29/24 12:40,31,21,29,5563,4899,1053,1140,1558,,0,0
08/29/24 05:45,08/29/24 12:45,31,25,32,5587,4908,1053,1141,1541,,0,0
08/29/24 05:50,08/29/24 12:50,32,29,34,5569,4902,1052,1141,1559,,0,0
08/29/24 05:55,08/29/24 12:55,36,30,37,5583,5075,1046,1141,1724,2,0,0
08/29/24 06:00,08/29/24 13:00,41,33,40,5673,5599,1044,1147,2171,4,0,0
08/29/24 06:05,08/29/24 13:05,47,35,42,5680,5792,1036,1146,2355,6,0,0
08/29/24 06:10,08/29/24 13:10,52,39,45,5803,6183,1028,1149,2603,8,0,0
08/29/24 06:15,08/29/24 13:15,52,42,48,5841,6321,1029,1143,2701,8,0,0
08/29/24 06:20,08/29/24 13:20,52,45,50,5835,6284,1027,1146,2676,8,1,0
08/29/24 06:25,08/29/24 13:25,52,48,52,5928,6346,1023,1145,2639,8,1,0
08/29/24 06:30,08/29/24 13:30,52,50,56,5931,6318,1029,1145,2617,8,2,1
08/29/24 06:35,08/29/24 13:35,52,53,58,5960,6322,1031,1146,2598,8,8,2
08/29/24 06:40,08/29/24 13:40,52,55,60,5962,6356,1030,1140,2618,8,13,4
08/29/24 06:45,08/29/24 13:45,53,60,61,5993,6364,1030,1146,2599,8,15,7
08/29/24 06:50,08/29/24 13:50,53,61,58,5934,6298,1030,1146,2613,9,18,12
08/29/24 06:55,08/29/24 13:55,57,60,53,5957,6243,1028,1145,2540,22,21,17
08/29/24 07:00,08/29/24 14:00,63,60,47,6064,6266,1030,1145,2459,37,27,24
08/29/24 07:05,08/29/24 14:05,68,56,43,6102,6305,1030,1140,2456,51,28,30
08/29/24 07:10,08/29/24 14:10,74,49,42,6146,6244,1032,1144,2340,66,35,37
08/29/24 07:15,08/29/24 14:15,74,45,40,6170,6197,1031,1140,2264,66,40,45
08/29/24 07:20,08/29/24 14:20,74,43,41,6167,6233,1032,1139,2325,66,47,53
08/29/24 07:25,08/29/24 14:25,74,42,41,6211,6293,1034,1138,2352,66,55,60
08/29/24 07:30,08/29/24 14:30,74,40,39,6220,6248,1032,1143,2319,66,64,68
08/29/24 07:35,08/29/24 14:35,74,42,40,6201,6212,1038,1143,2321,66,73,76
08/29/24 07:40,08/29/24 14:40,74,42,40,6144,6257,1041,1144,2416,66,80,84
08/29/24 07:45,08/29/24 14:45,73,41,38,6218,6228,1040,1140,2315,66,87,92
08/29/24 07:50,08/29/24 14:50,73,41,36,6262,6245,1041,1143,2292,67,97,100
08/29/24 07:55,08/29/24 14:55,71,39,32,6272,6252,1038,1144,2316,80,101,107
08/29/24 08:00,08/29/24 15:00,68,36,31,6219,6192,1041,1139,2300,94,108,115
08/29/24 08:05,08/29/24 15:05,65,32,29,6231,6047,1036,1146,2150,109,115,123
08/29/24 08:10,08/29/24 15:10,62,33,29,6262,5916,1037,1141,2000,123,119,129
08/29/24 08:15,08/29/24 15:15,62,29,28,6258,5922,1039,1138,2004,123,125,131
08/29/24 08:20,08/29/24 15:20,62,30,29,6278,5850,1039,1137,1903,123,129,132
08/29/24 08:25,08/29/24 15:25,62,27,25,6183,5881,1038,1137,2034,123,132,132
08/29/24 08:30,08/29/24 15:30,62,28,22,6266,5851,1037,1137,1916,123,133,133
08/29/24 08:35,08/29/24 15:35,62,28,23,6171,5857,1039,1138,2010,123,134,133
08/29/24 08:40,08/29/24 15:40,62,23,23,6241,5891,1042,1143,1993,123,134,133
08/29/24 08:45,08/29/24 15:45,61,22,24,6252,5855,1039,1143,1944,124,134,133
08/29/24 08:50,08/29/24 15:50,61,23,24,6269,5887,1042,1137,1955,124,135,133
08/29/24 08:55,08/29/24 15:55,60,24,25,6270,5925,1046,1143,2002,126,135,133
08/29/24 09:00,08/29/24 16:00,57,24,25,6289,5908,1045,1136,1956,128,135,133
08/29/24 09:05,08/29/24 16:05,55,25,31,6310,5876,1049,1137,1925,131,135,133
08/29/24 09:10,08/29/24 16:10,52,25,34,6317,5840,1050,1141,1882,134,135,133
08/29/24 09:15,08/29/24 16:15,52,28,38,6222,5851,1049,1143,1977,134,135,133
08/29/24 09:20,08/29/24 16:20,52,35,43,6226,5782,1048,1143,1917,134,135,133
08/29/24 09:25,08/29/24 16:25,52,39,47,6316,5761,1047,1142,1814,134,135,134
08/29/24 09:30,08/29/24 16:30,52,44,55,6305,5701,1047,1138,1759,134,136,134
08/29/24 09:35,08/29/24 16:35,52,45,60,6263,5663,1044,1143,1787,134,136,134
08/29/24 09:40,08/29/24 16:40,52,51,60,6323,5664,1046,1141,1725,134,136,133
08/29/24 09:45,08/29/24 16:45,53,59,64,6245,5686,1046,1141,1818,135,136,132
08/29/24 09:50,08/29/24 16:50,53,62,67,6310,5730,1047,1141,1815,135,135,132
08/29/24 09:55,08/29/24 16:55,71,62,74,6326,5762,1043,1142,1815,135,134,132
08/29/24 10:00,08/29/24 17:00,90,66,74,6343,5748,1048,1136,1785,135,134,133
08/29/24 10:05,08/29/24 17:05,109,72,77,6349,5728,1047,1140,1776,135,134,132
08/29/24 10:10,08/29/24 17:10,129,76,81,6326,5647,1046,1140,1721,136,134,132
08/29/24 10:15,08/29/24 17:15,129,79,82,6275,5650,1045,1140,1765,136,134,133
08/29/24 10:20,08/29/24 17:20,129,79,87,6335,5678,1046,1136,1753,136,133,133
08/29/24 10:25,08/29/24 17:25,129,83,98,6352,5633,1044,1133,1697,136,134,133
08/29/24 10:30,08/29/24 17:30,129,84,106,6342,5666,1045,1132,1747,136,134,132
08/29/24 10:35,08/29/24 17:35,129,84,104,6312,5713,1042,1137,1804,136,134,133
08/29/24 10:40,08/29/24 17:40,129,84,107,6329,5695,1045,1138,1791,136,134,133
08/29/24 10:45,08/29/24 17:45,130,94,110,6331,5743,1046,1136,1839,135,134,133
08/29/24 10:50,08/29/24 17:50,130,107,113,6353,5715,1044,1139,1786,135,134,133
08/29/24 10:55,08/29/24 17:55,151,107,123,6329,5747,1046,1139,1855,135,134,132
08/29/24 11:00,08/29/24 18:00,173,113,132,6285,5718,1043,1136,1875,135,134,133
08/29/24 11:05,08/29/24 18:05,195,121,141,6366,5732,1042,1137,1820,134,134,133
08/29/24 11:10,08/29/24 18:10,217,130,147,6368,5801,1043,1132,1889,133,134,134
08/29/24 11:15,08/29/24 18:15,217,140,161,6375,5832,1040,1137,1938,133,133,133
08/29/24 11:20,08/29/24 18:20,217,149,174,6389,5857,1039,1135,1958,133,133,133
08/29/24 11:25,08/29/24 18:25,217,162,185,6385,5809,1041,1137,1921,133,133,133
08/29/24 11:30,08/29/24 18:30,217,176,208,6399,5858,1042,1135,1979,133,133,133
08/29/24 11:35,08/29/24 18:35,217,188,221,6408,5917,1041,1136,2044,133,133,133
08/29/24 11:40,08/29/24 18:40,217,201,238,6449,5894,1038,1137,2008,133,132,134
08/29/24 11:45,08/29/24 18:45,218,222,252,6344,5851,1039,1136,2068,132,132,134
08/29/24 11:50,08/29/24 18:50,218,238,263,6408,5805,1037,1137,1969,132,132,133
08/29/24 11:55,08/29/24 18:55,242,247,268,6421,5828,1037,1135,1974,130,131,134
08/29/24 12:00,08/29/24 19:00,267,260,268,6386,5988,1035,1135,2166,127,131,133
08/29/24 12:05,08/29/24 19:05,292,273,273,6513,6083,1035,1136,2148,124,130,133
08/29/24 12:10,08/29/24 19:10,317,277,270,6516,6323,1039,1135,2388,121,130,133
08/29/24 12:15,08/29/24 19:15,318,282,272,6527,6483,1033,1133,2531,121,129,133
08/29/24 12:20,08/29/24 19:20,318,280,282,6444,6504,1035,1134,2649,121,128,133
08/29/24 12:25,08/29/24 19:25,318,281,285,6474,6438,1035,1132,2539,121,128,133
08/29/24 12:30,08/29/24 19:30,318,288,298,6433,6404,1035,1135,2565,121,127,133
08/29/24 12:35,08/29/24 19:35,318,292,300,6460,6376,1033,1134,2511,121,126,133
08/29/24 12:40,08/29/24 19:40,318,294,307,6476,6413,1036,1134,2540,121,125,133
08/29/24 12:45,08/29/24 19:45,318,300,298,6452,6425,1034,1133,2571,121,125,133
08/29/24 12:50,08/29/24 19:50,319,306,302,6488,6400,1033,1131,2507,120,124,133
08/29/24 12:55,08/29/24 19:55,352,301,297,6495,6295,1035,1129,2393,115,124,133
08/29/24 13:00,08/29/24 20:00,386,293,314,6523,6348,1035,1133,2440,109,123,133
08/29/24 13:05,08/29/24 20:05,420,302,317,6493,6388,1031,1133,2500,102,123,119
08/29/24 13:10,08/29/24 20:10,454,311,320,6542,6418,1032,1134,2488,96,123,119
08/29/24 13:15,08/29/24 20:15,455,313,326,6540,6544,1032,1134,2607,96,122,119
08/29/24 13:20,08/29/24 20:20,455,305,305,6572,6535,1032,1133,2543,96,122,119
08/29/24 13:25,08/29/24 20:25,455,305,319,6588,6523,1030,1134,2542,96,123,119
08/29/24 13:30,08/29/24 20:30,455,306,328,6553,6552,1028,1132,2596,96,123,119
08/29/24 13:35,08/29/24 20:35,455,315,349,6601,6565,1029,1133,2596,96,123,121
08/29/24 13:40,08/29/24 20:40,455,325,364,6595,6455,1031,1133,2503,96,123,120
08/29/24 13:45,08/29/24 20:45,456,335,375,6639,6398,1030,1132,2412,97,124,121
08/29/24 13:50,08/29/24 20:50,456,356,382,6635,6407,1030,1128,2416,97,124,121
08/29/24 13:55,08/29/24 20:55,460,368,375,6635,6657,1031,1131,2671,97,123,121
08/29/24 14:00,08/29/24 21:00,464,381,383,6656,6667,1030,1131,2661,97,123,121
08/29/24 14:05,08/29/24 21:05,469,382,370,6672,6670,1028,1129,2644,97,122,118
08/29/24 14:10,08/29/24 21:10,474,379,374,6678,6754,1028,1134,2727,97,122,118
08/29/24 14:15,08/29/24 21:15,474,380,363,6673,6836,1025,1128,2797,97,120,117
08/29/24 14:20,08/29/24 21:20,474,381,349,6705,6803,1027,1131,2723,97,120,117
08/29/24 14:25,08/29/24 21:25,474,371,353,6695,6842,1027,1133,2778,97,119,117
08/29/24 14:30,08/29/24 21:30,474,354,371,6696,6834,1027,1126,2779,97,119,116
08/29/24 14:35,08/29/24 21:35,474,356,374,6741,6849,1026,1134,2760,97,119,117
08/29/24 14:40,08/29/24 21:40,474,369,372,6724,6860,1029,1131,2785,97,119,118
08/29/24 14:45,08/29/24 21:45,474,384,364,6778,6986,1025,1128,2851,96,119,118
08/29/24 14:50,08/29/24 21:50,473,381,397,6763,6968,1028,1136,2893,96,120,118
08/29/24 14:55,08/29/24 21:55,464,380,401,6788,6970,1028,1134,2870,96,119,118
08/29/24 15:00,08/29/24 22:00,455,385,395,6802,7093,1026,1131,2960,96,119,116
08/29/24 15:05,08/29/24 22:05,445,387,388,6795,7059,1026,1131,2915,95,118,105
08/29/24 15:10,08/29/24 22:10,435,385,390,6820,7197,1027,1134,3040,94,116,106
08/29/24 15:15,08/29/24 22:15,435,384,379,6823,7262,1025,1136,3079,94,116,105
08/29/24 15:20,08/29/24 22:20,435,387,386,6858,7315,1025,1134,3106,94,116,105
08/29/24 15:25,08/29/24 22:25,435,383,387,6869,7277,1024,1134,3064,94,115,105
08/29/24 15:30,08/29/24 22:30,435,387,383,6879,7244,1026,1134,3021,94,114,108
08/29/24 15:35,08/29/24 22:35,435,395,390,6870,7234,1024,1137,3024,94,114,108
08/29/24 15:40,08/29/24 22:40,435,390,396,6895,7235,1024,1135,3015,94,115,108
08/29/24 15:45,08/29/24 22:45,435,385,392,6895,7271,1026,1137,3039,94,117,108
08/29/24 15:50,08/29/24 22:50,434,382,380,6917,7271,1026,1137,3017,95,117,108
08/29/24 15:55,08/29/24 22:55,422,380,384,6951,7351,1027,1131,3048,101,117,108
08/29/24 16:00,08/29/24 23:00,410,380,357,6953,7738,1042,1134,3425,107,116,107
08/29/24 16:05,08/29/24 23:05,397,373,351,6959,7827,1062,1135,3553,114,116,133
08/29/24 16:10,08/29/24 23:10,384,364,333,7013,7932,1083,1137,3603,121,116,133
08/29/24 16:15,08/29/24 23:15,384,359,341,7016,8010,1095,1135,3711,121,116,133
08/29/24 16:20,08/29/24 23:20,384,340,329,7007,8124,1096,1136,3811,121,116,132
08/29/24 16:25,08/29/24 23:25,384,332,322,7026,8137,1099,1128,3799,121,116,133
08/29/24 16:30,08/29/24 23:30,384,333,330,7057,8094,1097,1134,3724,121,118,133
08/29/24 16:35,08/29/24 23:35,384,326,329,7081,8095,1098,1132,3713,121,121,132
08/29/24 16:40,08/29/24 23:40,384,323,327,7093,8107,1101,1134,3699,121,123,132
08/29/24 16:45,08/29/24 23:45,383,330,334,7107,8257,1099,1135,3858,120,124,132
08/29/24 16:50,08/29/24 23:50,383,328,323,7112,8267,1097,1134,3844,120,125,132
08/29/24 16:55,08/29/24 23:55,381,329,332,7130,8319,1100,1137,3887,120,127,133
08/29/24 17:00,08/30/24 00:00,378,320,339,7143,8377,1100,1135,3943,119,127,133
08/29/24 17:05,08/30/24 00:05,375,326,330,7139,8465,1101,1134,4020,118,128,132
08/29/24 17:10,08/30/24 00:10,372,333,345,7148,8464,1100,1134,4030,117,129,132
08/29/24 17:15,08/30/24 00:15,372,336,325,7155,8494,1101,1134,4033,117,129,132
08/29/24 17:20,08/30/24 00:20,372,333,331,7181,8597,1100,1134,4111,117,129,132
08/29/24 17:25,08/30/24 00:25,372,329,320,7235,8560,1097,1129,3998,117,129,131
08/29/24 17:30,08/30/24 00:30,372,322,321,7222,8625,1098,1134,4086,117,129,132
08/29/24 17:35,08/30/24 00:35,372,319,329,7206,8764,1098,1134,4254,117,127,131
08/29/24 17:40,08/30/24 00:40,372,323,323,7227,8770,1096,1134,4229,117,124,130
08/29/24 17:45,08/30/24 00:45,371,326,337,7229,8749,1100,1131,4219,117,121,127
08/29/24 17:50,08/30/24 00:50,371,324,335,7249,8738,1101,1129,4181,116,115,126
08/29/24 17:55,08/30/24 00:55,368,328,325,7260,8831,1099,1137,4259,111,111,122
08/29/24 18:00,08/30/24 01:00,363,332,304,7288,9041,1100,1134,4421,105,107,115
08/29/24 18:05,08/30/24 01:05,359,325,287,7241,9074,1096,1134,4465,99,101,114
08/29/24 18:10,08/30/24 01:10,354,310,272,7233,9224,1099,1130,4609,93,95,109
08/29/24 18:15,08/30/24 01:15,354,294,272,7226,9441,1099,1134,4823,93,88,104
08/29/24 18:20,08/30/24 01:20,354,281,261,7262,9330,1101,1134,4663,93,82,100
08/29/24 18:25,08/30/24 01:25,354,272,253,7237,9275,1102,1134,4616,93,77,92
08/29/24 18:30,08/30/24 01:30,354,261,250,7221,9346,1099,1129,4697,93,74,86
08/29/24 18:35,08/30/24 01:35,354,254,252,7231,9399,1098,1137,4730,93,67,79
08/29/24 18:40,08/30/24 01:40,354,252,242,7211,9379,1100,1135,4710,93,63,72
08/29/24 18:45,08/30/24 01:45,353,251,238,7197,9397,1101,1136,4720,93,56,65
08/29/24 18:50,08/30/24 01:50,353,246,244,7202,9355,1101,1134,4689,92,53,59
08/29/24 18:55,08/30/24 01:55,351,242,246,7177,9259,1103,1131,4615,83,47,53
08/29/24 19:00,08/30/24 02:00,347,241,244,7164,9063,1100,1136,4450,73,43,47
08/29/24 19:05,08/30/24 02:05,344,248,235,7140,9101,1103,1136,4479,63,40,43
08/29/24 19:10,08/30/24 02:10,340,245,228,7129,9184,1101,1136,4556,53,33,38
08/29/24 19:15,08/30/24 02:15,340,238,235,7088,9175,1103,1133,4585,53,28,34
08/29/24 19:20,08/30/24 02:20,340,230,229,7078,9215,1104,1136,4640,53,24,31
08/29/24 19:25,08/30/24 02:25,340,225,230,7038,9205,1105,1131,4662,53,20,29
08/29/24 19:30,08/30/24 02:30,340,230,224,7033,9202,1103,1132,4657,53,12,27
08/29/24 19:35,08/30/24 02:35,340,228,223,7026,9208,1103,1135,4673,53,6,28
08/29/24 19:40,08/30/24 02:40,340,229,219,6990,9155,1106,1135,4654,53,4,29
08/29/24 19:45,08/30/24 02:45,340,224,216,6972,9175,1107,1137,4688,52,1,28
08/29/24 19:50,08/30/24 02:50,340,219,208,6999,9149,1106,1131,4630,52,0,28
08/29/24 19:55,08/30/24 02:55,314,214,204,6971,9097,1108,1136,4600,48,0,28
08/29/24 20:00,08/30/24 03:00,287,210,201,6963,8999,1109,1133,4504,44,0,28
08/29/24 20:05,08/30/24 03:05,260,205,203,6981,8985,1109,1137,4482,39,0,28
08/29/24 20:10,08/30/24 03:10,234,203,206,6954,9040,1107,1137,4566,34,0,28
08/29/24 20:15,08/30/24 03:15,233,203,207,6972,9025,1109,1136,4534,34,0,28
08/29/24 20:20,08/30/24 03:20,233,203,203,6954,9074,1110,1136,4599,34,0,28
08/29/24 20:25,08/30/24 03:25,233,205,199,6930,9003,1110,1135,4540,34,0,28
08/29/24 20:30,08/30/24 03:30,233,203,191,6900,8868,1108,1137,4418,34,0,28
08/29/24 20:35,08/30/24 03:35,233,199,185,6914,8808,1109,1137,4356,34,0,28
08/29/24 20:40,08/30/24 03:40,233,191,183,6853,8711,1110,1137,4320,34,0,28
08/29/24 20:45,08/30/24 03:45,232,186,171,6812,8750,1110,1139,4379,34,0,28
08/29/24 20:50,08/30/24 03:50,232,182,162,6802,8706,1113,1136,4339,33,0,28
08/29/24 20:55,08/30/24 03:55,221,175,150,6783,8549,1111,1137,4193,31,0,28
08/29/24 21:00,08/30/24 04:00,210,165,140,6728,8434,1113,1137,4119,27,0,28
08/29/24 21:05,08/30/24 04:05,198,154,132,6704,8504,1112,1140,4200,24,0,14
08/29/24 21:10,08/30/24 04:10,186,141,123,6675,8315,1114,1135,4022,20,0,14
08/29/24 21:15,08/30/24 04:15,186,132,117,6641,8239,1109,1138,3978,20,0,14
08/29/24 21:20,08/30/24 04:20,186,127,115,6583,8151,1113,1138,3941,20,0,14
08/29/24 21:25,08/30/24 04:25,186,122,107,6565,7901,1114,1137,3701,20,0,14
08/29/24 21:30,08/30/24 04:30,186,115,106,6546,7885,1115,1136,3711,20,0,14
08/29/24 21:35,08/30/24 04:35,186,110,105,6515,7898,1108,1136,3752,20,0,14
08/29/24 21:40,08/30/24 04:40,186,108,102,6476,7885,1109,1141,3781,20,0,14
08/29/24 21:45,08/30/24 04:45,186,106,98,6412,7870,1108,1141,3821,19,0,14
08/29/24 21:50,08/30/24 04:50,186,103,95,6356,7859,1110,1137,3860,19,0,14
08/29/24 21:55,08/30/24 04:55,170,100,89,6339,7661,1091,1142,3665,15,0,14
08/29/24 22:00,08/30/24 05:00,153,99,81,6291,7400,1078,1138,3411,10,0,14
08/29/24 22:05,08/30/24 05:05,137,92,76,6227,7131,1069,1137,3167,5,0,0
08/29/24 22:10,08/30/24 05:10,120,84,74,6243,6913,1056,1136,2951,0,0,0
08/29/24 22:15,08/30/24 05:15,120,80,71,6215,6766,1054,1140,2808,,0,0
08/29/24 22:20,08/30/24 05:20,120,75,67,6153,6684,1051,1135,2774,,0,0
08/29/24 22:25,08/30/24 05:25,120,75,62,6133,6583,1049,1140,2703,,0,0
08/29/24 22:30,08/30/24 05:30,120,69,60,6102,6295,1051,1137,2441,,0,0
08/29/24 22:35,08/30/24 05:35,120,64,59,6002,6249,1049,1140,2489,,0,0
08/29/24 22:40,08/30/24 05:40,120,62,56,5957,6232,1047,1140,2518,,0,0
08/29/24 22:45,08/30/24 05:45,119,60,53,5937,6258,1046,1137,2558,,0,0
08/29/24 22:50,08/30/24 05:50,119,57,51,5890,6236,1047,1142,2594,,0,0
08/29/24 22:55,08/30/24 05:55,104,53,50,5830,6301,1050,1137,2708,3,0,0
08/29/24 23:00,08/30/24 06:00,88,52,50,5776,5865,1049,1141,2316,5,0,0
08/29/24 23:05,08/30/24 06:05,72,51,51,5794,5770,1048,1138,2202,8,0,9
08/29/24 23:10,08/30/24 06:10,55,53,54,5754,5616,1051,1135,2110,11,0,9
08/29/24 23:15,08/30/24 06:15,55,53,56,5704,5444,1048,1143,1992,11,0,9
08/29/24 23:20,08/30/24 06:20,55,55,58,5651,5389,1046,1137,1993,11,0,10
08/29/24 23:25,08/30/24 06:25,55,58,59,5635,5305,1048,1142,1933,11,0,10
08/29/24 23:30,08/30/24 06:30,55,59,55,5622,5350,1050,1142,1986,11,0,10
08/29/24 23:35,08/30/24 06:35,55,60,48,5583,5335,1049,1137,1990,11,0,9
08/29/24 23:40,08/30/24 06:40,55,56,40,5557,5309,1048,1142,1988,11,0,8
08/29/24 23:45,08/30/24 06:45,55,49,36,5521,5314,1049,1136,2018,10,0,10
08/29/24 23:50,08/30/24 06:50,54,42,34,5470,5295,1049,1141,2061,10,0,8
08/29/24 23:55,08/30/24 06:55,48,38,34,5470,5164,1051,1142,1923,8,0,7
08/30/24 00:00,08/30/24 07:00,40,35,33,5411,4853,1054,1142,1679,6,0,7
08/30/24 00:05,08/30/24 07:05,33,34,32,5423,4762,1053,1142,1566,3,0,0
08/30/24 00:10,08/30/24 07:10,25,33,28,5370,4541,1057,1134,1388,0,0,0
08/30/24 00:15,08/30/24 07:15,25,31,24,5360,4439,1058,1135,1295,,0,0
08/30/24 00:20,08/30/24 07:20,25,29,21,5338,4334,1056,1136,1206,,0,0
08/30/24 00:25,08/30/24 07:25,25,25,22,5324,4314,1058,1137,1206,,0,0
08/30/24 00:30,08/30/24 07:30,25,23,25,5306,4261,1057,1142,1180,,0,0
08/30/24 00:35,08/30/24 07:35,25,22,27,5280,4311,1056,1137,1249,,0,0
08/30/24 00:40,08/30/24 07:40,25,25,27,5252,4331,1056,1141,1307,,0,0
08/30/24 00:45,08/30/24 07:45,26,27,27,5267,4320,1056,1136,1271,,0,0
08/30/24 00:50,08/30/24 07:50,26,26,27,5242,4342,1059,1137,1323,,0,0
08/30/24 00:55,08/30/24 07:55,33,29,26,5219,4246,1057,1143,1251,,0,0
08/30/24 01:00,08/30/24 08:00,41,28,28,5189,4057,1058,1143,1097,,0,0
08/30/24 01:05,08/30/24 08:05,50,26,31,5166,3955,1058,1136,1012,,0,0
08/30/24 01:10,08/30/24 08:10,58,26,31,5196,3975,1056,1140,1004,,0,0
08/30/24 01:15,08/30/24 08:15,58,29,31,5160,3815,1058,1143,884,,0,0
08/30/24 01:20,08/30/24 08:20,58,31,29,5143,3783,1059,1141,871,,0,0
08/30/24 01:25,08/30/24 08:25,58,31,31,5113,3802,1056,1143,921,,0,0
08/30/24 01:30,08/30/24 08:30,58,32,32,5079,3808,1060,1137,951,,0,0
08/30/24 01:35,08/30/24 08:35,58,32,32,5101,3790,1058,1143,922,,0,0
08/30/24 01:40,08/30/24 08:40,58,32,30,5106,3795,1057,1142,917,,0,0
08/30/24 01:45,08/30/24 08:45,58,33,30,5081,3790,1059,1141,939,,0,0
08/30/24 01:50,08/30/24 08:50,58,30,32,5056,3792,1058,1143,966,,0,0
08/30/24 01:55,08/30/24 08:55,47,31,33,5045,3782,1062,1141,961,,0,0
08/30/24 02:00,08/30/24 09:00,36,33,33,5066,3738,1061,1144,916,,0,0
08/30/24 02:05,08/30/24 09:05,25,34,32,5086,3688,1062,1142,839,,0,0
08/30/24 02:10,08/30/24 09:10,14,33,34,5065,3616,1064,1139,788,,0,0
08/30/24 02:15,08/30/24 09:15,14,32,36,5036,3618,1062,1143,821,,0,0
08/30/24 02:20,08/30/24 09:20,14,34,35,5037,3588,1060,1143,795,,0,0
08/30/24 02:25,08/30/24 09:25,14,37,32,5060,3576,1062,1143,754,,0,0
08/30/24 02:30,08/30/24 09:30,14,36,28,5015,3595,1059,1143,815,,0,0
08/30/24 02:35,08/30/24 09:35,14,33,28,5012,3582,1060,1143,801,,0,0
08/30/24 02:40,08/30/24 09:40,14,31,27,4985,3570,1060,1144,818,,0,0
08/30/24 02:45,08/30/24 09:45,15,27,27,4987,3602,1059,1145,850,,0,0
08/30/24 02:50,08/30/24 09:50,15,27,27,4975,3610,1062,1140,859,,0,0
08/30/24 02:55,08/30/24 09:55,15,27,25,4958,3617,1062,1143,892,,0,0
08/30/24 03:00,08/30/24 10:00,15,27,23,4966,3609,1062,1145,870,,0,0
08/30/24 03:05,08/30/24 10:05,15,26,21,4961,3606,1060,1144,882,,0,0
08/30/24 03:10,08/30/24 10:10,15,26,20,4958,3637,1062,1144,906,,0,0
08/30/24 03:15,08/30/24 10:15,15,24,21,4973,3644,1061,1139,893,,0,0
08/30/24 03:20,08/30/24 10:20,15,20,21,4971,3611,1062,1140,864,,0,0
08/30/24 03:25,08/30/24 10:25,15,21,21,4985,3635,1062,1143,888,,0,0
08/30/24 03:30,08/30/24 10:30,15,22,21,4964,3656,1062,1144,916,,0,0
08/30/24 03:35,08/30/24 10:35,15,23,21,4971,3636,1061,1144,891,,0,0
08/30/24 03:40,08/30/24 10:40,15,22,20,4996,3612,1060,1137,842,,0,0
08/30/24 03:45,08/30/24 10:45,16,20,19,4957,3614,1062,1144,882,,0,0
08/30/24 03:50,08/30/24 10:50,16,21,17,4951,3623,1063,1145,895,,0,0
08/30/24 03:55,08/30/24 10:55,40,19,14,4968,3606,1064,1141,858,,0,0
08/30/24 04:00,08/30/24 11:00,66,17,13,4966,3703,1062,1143,957,,0,0
08/30/24 04:05,08/30/24 11:05,91,15,13,4989,3973,1061,1143,1203,,0,0
08/30/24 04:10,08/30/24 11:10,116,14,14,4996,3997,1060,1144,1216,,0,0
